"","MDS","StatusHistory","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","NMCFlag","stop"
"4101","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-04 03:07:00,"1",2019-01-07 13:20:00
"4102","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-01-07 13:20:00,"0",2019-01-07 21:00:00
"4103","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-07 21:00:00,"1",2019-01-07 21:20:00
"4104","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-01-07 21:20:00,"0",2019-01-08 08:00:00
"4105","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-08 08:00:00,"1",2019-01-09 07:01:00
"4106","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-01-09 07:01:00,"0",2019-01-09 16:38:00
"4107","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-09 16:38:00,"1",2019-01-11 07:01:00
"4108","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-01-11 07:01:00,"0",2019-01-16 09:00:00
"4109","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-16 09:00:00,"1",2019-01-18 09:00:00
"4110","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-01-18 09:00:00,"0",2019-01-22 16:25:00
"4111","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-22 16:25:00,"1",2019-01-23 01:00:00
"4112","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-01-23 01:00:00,"0",2019-01-26 05:55:00
"4113","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-01-26 05:55:00,"1",2019-01-26 19:00:00
"4114","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-01-26 19:00:00,"0",2019-02-01 18:15:00
"4115","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-01 18:15:00,"1",2019-02-02 19:00:00
"4116","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-02-02 19:00:00,"0",2019-02-05 00:40:00
"4117","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-05 00:40:00,"1",2019-02-06 09:00:00
"4118","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-06 09:00:00,"0",2019-02-06 17:00:00
"4119","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-06 17:00:00,"1",2019-02-11 14:00:00
"4120","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-11 14:00:00,"0",2019-02-11 15:58:00
"4121","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-11 15:58:00,"1",2019-02-11 16:20:00
"4122","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-11 16:20:00,"0",2019-02-12 06:00:00
"4123","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-12 06:00:00,"1",2019-02-21 17:50:00
"4124","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-21 17:50:00,"0",2019-02-23 02:00:00
"4125","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-23 02:00:00,"1",2019-02-23 13:45:00
"4126","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-23 13:45:00,"0",2019-02-26 18:21:00
"4127","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2019-02-26 18:21:00,"1",2019-02-26 20:45:00
"4128","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-26 20:45:00,"0",2019-02-27 22:40:00
"4129","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-27 22:40:00,"1",2019-02-28 00:21:00
"4130","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-28 00:21:00,"0",2019-02-28 04:30:00
"4131","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-02-28 04:30:00,"1",2019-02-28 21:30:00
"4132","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-02-28 21:30:00,"0",2019-03-01 03:00:00
"4133","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-01 03:00:00,"1",2019-03-01 11:30:00
"4134","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-01 11:30:00,"0",2019-03-02 19:10:00
"4135","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-02 19:10:00,"1",2019-03-06 02:20:00
"4136","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-03-06 02:20:00,"0",2019-03-12 05:05:00
"4137","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-12 05:05:00,"1",2019-03-13 05:00:00
"4138","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-13 05:00:00,"0",2019-03-15 07:00:00
"4139","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-15 07:00:00,"1",2019-03-16 01:58:00
"4140","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-16 01:58:00,"0",2019-03-18 00:36:00
"4141","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-18 00:36:00,"1",2019-03-19 01:40:00
"4142","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-19 01:40:00,"0",2019-03-21 20:00:00
"4143","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-21 20:00:00,"1",2019-03-21 20:45:00
"4144","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-21 20:45:00,"0",2019-03-22 14:50:00
"4145","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2019-03-22 14:50:00,"1",2019-03-23 15:23:00
"4146","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-23 15:23:00,"0",2019-03-27 22:30:00
"4147","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-27 22:30:00,"1",2019-03-28 01:50:00
"4148","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-03-28 01:50:00,"0",2019-03-28 06:40:00
"4149","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-28 06:40:00,"1",2019-03-29 09:00:00
"4150","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-29 09:00:00,"0",2019-03-29 16:20:00
"4151","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-03-29 16:20:00,"1",2019-03-29 17:50:00
"4152","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-03-29 17:50:00,"0",2019-04-02 19:48:00
"4153","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-04-02 19:48:00,"1",2019-04-02 21:00:00
"4154","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-04-02 21:00:00,"0",2019-04-02 22:20:00
"4155","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-04-02 22:20:00,"1",2019-04-03 03:03:00
"4156","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-04-03 03:03:00,"0",2019-04-03 11:20:00
"4157","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2019-04-03 11:20:00,"1",2019-04-03 20:00:00
"4158","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-04-03 20:00:00,"0",2019-04-05 06:10:00
"4159","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-04-05 06:10:00,"1",2019-04-06 22:56:00
"4160","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-04-06 22:56:00,"0",2019-04-08 21:35:00
"4161","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-04-08 21:35:00,"1",2019-04-08 23:30:00
"4162","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-04-08 23:30:00,"0",2019-04-09 00:55:00
"4163","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-04-09 00:55:00,"1",2019-07-29 14:50:00
"4164","CV022B","FMC","0500000028","BQ","HURLBURT","OOR",2019-07-29 14:50:00,"0",2019-07-29 20:50:00
"4165","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-07-29 20:50:00,"1",2019-08-09 04:00:00
"4166","CV022B","PMCS","0500000028","TF","HURLBURT","IR",2019-08-09 04:00:00,"0",2019-08-09 07:30:00
"4167","CV022B","NMCS","0500000028","TF","HURLBURT","IR",2019-08-09 07:30:00,"1",2019-08-13 03:25:00
"4168","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-13 03:25:00,"0",2019-08-13 14:00:00
"4169","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-13 14:00:00,"1",2019-08-15 09:00:00
"4170","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-15 09:00:00,"0",2019-08-15 14:00:00
"4171","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2019-08-15 14:00:00,"1",2019-08-15 19:00:00
"4172","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-15 19:00:00,"0",2019-08-16 13:00:00
"4173","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-16 13:00:00,"1",2019-08-21 02:00:00
"4174","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-21 02:00:00,"0",2019-08-22 07:25:00
"4175","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-22 07:25:00,"1",2019-08-25 16:20:00
"4176","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-25 16:20:00,"0",2019-08-26 19:24:00
"4177","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-26 19:24:00,"1",2019-08-27 00:40:00
"4178","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-27 00:40:00,"0",2019-08-27 03:05:00
"4179","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-27 03:05:00,"1",2019-08-27 17:00:00
"4180","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-27 17:00:00,"0",2019-08-27 19:30:00
"4181","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-27 19:30:00,"1",2019-08-27 23:30:00
"4182","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-27 23:30:00,"0",2019-08-28 19:53:00
"4183","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-08-28 19:53:00,"1",2019-08-29 00:00:00
"4184","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-08-29 00:00:00,"0",2019-09-03 20:06:00
"4185","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-03 20:06:00,"1",2019-09-04 20:00:00
"4186","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-04 20:00:00,"0",2019-09-07 19:30:00
"4187","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-07 19:30:00,"1",2019-09-09 14:00:00
"4188","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-09 14:00:00,"0",2019-09-10 12:20:00
"4189","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-10 12:20:00,"1",2019-09-10 17:10:00
"4190","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-10 17:10:00,"0",2019-09-11 06:35:00
"4191","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-11 06:35:00,"1",2019-09-12 22:00:00
"4192","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-12 22:00:00,"0",2019-09-18 18:12:00
"4193","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-18 18:12:00,"1",2019-09-19 09:00:00
"4194","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-19 09:00:00,"0",2019-09-21 04:48:00
"4195","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-21 04:48:00,"1",2019-09-25 23:59:00
"4196","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-25 23:59:00,"0",2019-09-26 15:30:00
"4197","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-09-26 15:30:00,"1",2019-09-26 16:24:00
"4198","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-09-26 16:24:00,"0",2019-10-03 01:30:00
"4199","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-03 01:30:00,"1",2019-10-03 09:00:00
"4200","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-03 09:00:00,"0",2019-10-03 16:32:00
"4201","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-03 16:32:00,"1",2019-10-03 18:00:00
"4202","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-03 18:00:00,"0",2019-10-08 22:50:00
"4203","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-08 22:50:00,"1",2019-10-10 03:00:00
"4204","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-10 03:00:00,"0",2019-10-10 16:04:00
"4205","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-10 16:04:00,"1",2019-10-10 16:13:00
"4206","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-10 16:13:00,"0",2019-10-10 19:30:00
"4207","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-10 19:30:00,"1",2019-10-13 16:50:00
"4208","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-13 16:50:00,"0",2019-10-15 19:58:00
"4209","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-15 19:58:00,"1",2019-10-15 21:15:00
"4210","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-10-15 21:15:00,"0",2019-10-15 22:30:00
"4211","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-15 22:30:00,"1",2019-10-16 00:30:00
"4212","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-10-16 00:30:00,"0",2019-10-17 01:10:00
"4213","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-17 01:10:00,"1",2019-10-17 01:15:00
"4214","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-17 01:15:00,"0",2019-10-17 02:27:00
"4215","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-17 02:27:00,"1",2019-10-17 04:05:00
"4216","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-17 04:05:00,"0",2019-10-17 04:20:00
"4217","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-17 04:20:00,"1",2019-10-17 09:00:00
"4218","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-17 09:00:00,"0",2019-10-17 21:26:00
"4219","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-17 21:26:00,"1",2019-10-18 17:40:00
"4220","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-18 17:40:00,"0",2019-10-20 19:00:00
"4221","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-20 19:00:00,"1",2019-10-21 22:09:00
"4222","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-21 22:09:00,"0",2019-10-22 02:00:00
"4223","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-22 02:00:00,"1",2019-10-22 04:30:00
"4224","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-22 04:30:00,"0",2019-10-23 06:35:00
"4225","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-23 06:35:00,"1",2019-10-23 21:00:00
"4226","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-23 21:00:00,"0",2019-10-24 23:20:00
"4227","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-10-24 23:20:00,"1",2019-10-26 00:00:00
"4228","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-10-26 00:00:00,"0",2019-11-03 21:30:00
"4229","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-03 21:30:00,"1",2019-11-04 10:50:00
"4230","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-04 10:50:00,"0",2019-11-04 11:45:00
"4231","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-04 11:45:00,"1",2019-11-05 21:00:00
"4232","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-05 21:00:00,"0",2019-11-07 19:07:00
"4233","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-07 19:07:00,"1",2019-11-08 01:00:00
"4234","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-08 01:00:00,"0",2019-11-13 02:35:00
"4235","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-13 02:35:00,"1",2019-11-13 04:07:00
"4236","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-11-13 04:07:00,"0",2019-11-14 05:50:00
"4237","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-14 05:50:00,"1",2019-11-15 11:40:00
"4238","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-15 11:40:00,"0",2019-11-15 22:45:00
"4239","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-15 22:45:00,"1",2019-11-18 00:00:00
"4240","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-18 00:00:00,"0",2019-11-18 16:30:00
"4241","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-18 16:30:00,"1",2019-11-18 21:00:00
"4242","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2019-11-18 21:00:00,"0",2019-11-19 08:00:00
"4243","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-19 08:00:00,"1",2019-11-20 00:00:00
"4244","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-11-20 00:00:00,"0",2019-11-21 11:30:00
"4245","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-21 11:30:00,"1",2019-11-21 15:10:00
"4246","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-11-21 15:10:00,"0",2019-11-26 22:35:00
"4247","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-26 22:35:00,"1",2019-11-27 01:10:00
"4248","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-11-27 01:10:00,"0",2019-11-27 03:09:00
"4249","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-11-27 03:09:00,"1",2019-11-30 19:00:00
"4250","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-11-30 19:00:00,"0",2019-12-02 21:42:00
"4251","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-02 21:42:00,"1",2019-12-02 22:00:00
"4252","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-02 22:00:00,"0",2019-12-03 03:08:00
"4253","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-03 03:08:00,"1",2019-12-03 05:09:00
"4254","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-03 05:09:00,"0",2019-12-03 12:00:00
"4255","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-03 12:00:00,"1",2019-12-14 17:25:00
"4256","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-14 17:25:00,"0",2019-12-16 17:18:00
"4257","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-16 17:18:00,"1",2019-12-17 02:40:00
"4258","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-17 02:40:00,"0",2019-12-17 03:15:00
"4259","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-17 03:15:00,"1",2019-12-17 17:23:00
"4260","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-17 17:23:00,"0",2019-12-19 18:12:00
"4261","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-19 18:12:00,"1",2019-12-19 22:00:00
"4262","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2019-12-19 22:00:00,"0",2019-12-31 04:30:00
"4263","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2019-12-31 04:30:00,"1",2020-01-01 01:30:00
"4264","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-01 01:30:00,"0",2020-01-07 19:40:00
"4265","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-07 19:40:00,"1",2020-01-07 20:30:00
"4266","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-07 20:30:00,"0",2020-01-07 21:30:00
"4267","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-07 21:30:00,"1",2020-01-08 22:30:00
"4268","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-08 22:30:00,"0",2020-01-09 16:46:00
"4269","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-09 16:46:00,"1",2020-01-09 22:00:00
"4270","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-09 22:00:00,"0",2020-01-10 02:30:00
"4271","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-10 02:30:00,"1",2020-01-11 02:33:00
"4272","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-11 02:33:00,"0",2020-01-14 19:40:00
"4273","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-14 19:40:00,"1",2020-01-15 11:11:00
"4274","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-15 11:11:00,"0",2020-01-16 10:00:00
"4275","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-16 10:00:00,"1",2020-01-16 15:00:00
"4276","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-16 15:00:00,"0",2020-01-22 02:00:00
"4277","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-22 02:00:00,"1",2020-01-22 02:01:00
"4278","CV022B","FMC","0500000028","TF","HURLBURT","IR",2020-01-22 02:01:00,"0",2020-01-22 02:02:00
"4279","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-22 02:02:00,"1",2020-01-22 11:30:00
"4280","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-22 11:30:00,"0",2020-01-22 19:30:00
"4281","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-22 19:30:00,"1",2020-01-24 01:30:00
"4282","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-24 01:30:00,"0",2020-01-24 17:12:00
"4283","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-24 17:12:00,"1",2020-01-24 17:13:00
"4284","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-24 17:13:00,"0",2020-01-24 21:17:00
"4285","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-24 21:17:00,"1",2020-01-25 21:00:00
"4286","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-25 21:00:00,"0",2020-01-28 08:00:00
"4287","CV022B","NMCS","0500000028","TF","HURLBURT","IR",2020-01-28 08:00:00,"1",2020-01-28 13:00:00
"4288","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-28 13:00:00,"0",2020-01-29 02:50:00
"4289","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-29 02:50:00,"1",2020-01-29 02:51:00
"4290","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-01-29 02:51:00,"0",2020-01-31 01:20:00
"4291","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-01-31 01:20:00,"1",2020-02-03 13:55:00
"4292","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-03 13:55:00,"0",2020-02-06 00:30:00
"4293","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-06 00:30:00,"1",2020-02-06 21:30:00
"4294","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-06 21:30:00,"0",2020-02-10 20:00:00
"4295","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-10 20:00:00,"1",2020-02-11 04:00:00
"4296","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-11 04:00:00,"0",2020-02-14 05:15:00
"4297","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-14 05:15:00,"1",2020-02-16 20:00:00
"4298","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-16 20:00:00,"0",2020-02-19 03:00:00
"4299","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-19 03:00:00,"1",2020-02-26 05:00:00
"4300","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-26 05:00:00,"0",2020-02-27 00:15:00
"4301","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-27 00:15:00,"1",2020-02-27 03:46:00
"4302","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-27 03:46:00,"0",2020-02-27 03:51:00
"4303","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-02-27 03:51:00,"1",2020-02-28 03:00:00
"4304","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-02-28 03:00:00,"0",2020-03-01 23:00:00
"4305","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-01 23:00:00,"1",2020-03-02 18:00:00
"4306","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-02 18:00:00,"0",2020-03-02 22:00:00
"4307","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-02 22:00:00,"1",2020-03-04 13:30:00
"4308","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-04 13:30:00,"0",2020-03-04 19:15:00
"4309","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-04 19:15:00,"1",2020-03-04 20:45:00
"4310","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-04 20:45:00,"0",2020-03-04 21:45:00
"4311","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-04 21:45:00,"1",2020-03-05 00:52:00
"4312","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-05 00:52:00,"0",2020-03-05 09:00:00
"4313","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-05 09:00:00,"1",2020-03-05 11:01:00
"4314","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-05 11:01:00,"0",2020-03-06 15:00:00
"4315","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2020-03-06 15:00:00,"1",2020-03-07 02:45:00
"4316","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2020-03-07 02:45:00,"0",2020-03-07 16:00:00
"4317","CV022B","NMCMS","0500000028","TF","HURLBURT","IR",2020-03-07 16:00:00,"1",2020-03-07 23:40:00
"4318","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2020-03-07 23:40:00,"0",2020-03-09 17:54:00
"4319","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-09 17:54:00,"1",2020-03-09 19:28:00
"4320","CV022B","PMCB","0500000028","TF","HURLBURT","IR",2020-03-09 19:28:00,"0",2020-03-10 01:41:00
"4321","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-10 01:41:00,"1",2020-03-11 15:40:00
"4322","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-11 15:40:00,"0",2020-03-11 19:46:00
"4323","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-11 19:46:00,"1",2020-03-12 18:00:00
"4324","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-12 18:00:00,"0",2020-03-13 05:00:00
"4325","CV022B","NMCMU","0500000028","TF","HURLBURT","IR",2020-03-13 05:00:00,"1",2020-03-18 03:00:00
"4326","CV022B","PMCM","0500000028","TF","HURLBURT","IR",2020-03-18 03:00:00,"0",2020-03-18 20:40:00
